title,content,date,source,id,keyword/weight
福建番木瓜产区西花蓟马为害调查及防治,"西花蓟马是番木瓜新出现的害虫之一,近年来为害程度逐年严重,福建、广东番木瓜产区频频发生,2018年10月对福建番木瓜产区果园抽样,为害率最高达9.4%,为害单株受害果高达到3个。一般春秋季为害明显,果园周边环境差,为害率高。本文结合西花蓟马的特性,提出相应的防治措施。 ",2019/8/15,东南园艺,cnki87031,西花蓟马|1.0
鬼针草(Bidens bipinnata L.)多倍体的诱变,我们用改良琼脂法对鬼针草（ＢｉｄｅｎｓｂｉｐｉｎｎａｔａＬ．）进行多倍体诱变，其诱变率达５５％。多倍体后代Ｂ—９７的生物学特征与对照相比有显著差异。Ｂ—９７叶片面积是对照叶面积的１．５—２倍；果实长度比对照增大１７．５％；气孔器长度约是对照的１．５倍。Ｂ—９７结实极度下降。 ,1998/5/30,山西农业大学学报,cnki105176,鬼针草|1.0
江苏省典型茶园土壤酸化趋势及其制约因素研究,"茶园土壤酸化日趋严重已成为当前茶叶生产中的突出问题。为制定茶园土壤酸化的控制对策,本文采用定位监测的方法,分析了江苏省茶园土壤酸化现状和土壤pH降低速率的动态变化及其与酸雨、土壤性质的关系。2008—2010年间江苏省21个典型茶场调查结果显示:所有被调查的茶园土壤pH值均低于茶树生长最适值5.5,其中pH值低于4.0的茶园比例达42.8%。2003—2010年间,江苏省茶园土壤pH降低速率呈现先逐年增大后减小的变化规律,期间2007年土壤pH降低速率达到最大。茶园土壤酸化及其动态变化受研究区域酸雨强度和频率的影响,同时土壤pH降低速率与土壤有机质、交换性盐基总量呈极显著的负相关,与土壤阳离子交换量（CEC）、黏粒含量存在显著的负相关关系。 ",2011/10/15,土壤,cnki105178,"酸雨,土壤酸化|0.3333333333333333,0.6666666666666666"
冰川移动吞没新疆万亩草场,"＜正＞近日,毗邻西藏自治区的中国最西部地区新疆维吾尔自治区阿克陶县境内,公格尔九别峰发生冰川移动,滑移下来的冰川倾泻绵延几十公里,造成当地1.5万亩草场消失,70户牧民房屋受损。专家说,造成此次冰川移动的原因是全球气候变暖,再加上受到地震等外力影响。天山冰川观测试验站站长李忠勤告诉媒体,全球气候变暖后冰的温度升高,流动性增强,加上公格尔九别峰所处的区域近年降水量增多,冰川顶端变厚、压力增加,但冰川底部海拔相对较低、温度高,导致 ",2015/6/25,环境教育,cnki10518,"地震,气候变暖|0.3333333333333333,0.6666666666666666"
大学在应对气候变化过程中的责任,"大学使命指的是大学在人类社会的发展过程之中所应当担负的责任,这对社会的发展具有重大的作用。在面对气候趋于恶化的今天,大学要坚守人才培养、科学研究和社会服务的使命。通过开展多种形式的知识传授、实现内外部多方位的合作、进行有成效的研究以及培养有道德和责任感的人等途径来促进气候变化问题的解决。 ",2017/9/25,潍坊工程职业学院学报,cnki105180,气候变化|1.0
基于MODIS的2013年黄海海域浒苔灾害的时空分布,"基于MODIS 1B数据,根据归一化植被指数（NDVI）及假彩色合成图,设置动态阈值提取黄海海域浒苔信息,并对其时空分布特征进行了研究,结果显示:2013年黄海海域浒苔5月底开始出现,一直持续到8月上中旬.其中6月上旬是浒苔的发展期,浒苔面积、影响范围较大,相对聚集密度有所增加,此时浒苔主要分布在外海;6月中旬是浒苔的爆发期,浒苔面积和影响范围均达到最大值,6月下旬浒苔开始进入衰退期,浒苔面积、影响范围均缩小,相对聚集密度的峰值出现在该时期;8月初仅有少量浒苔漂浮在近海地带,8月21日浒苔全部消失. ",2015/4/15,鲁东大学学报(自然科学版),cnki105181,浒苔|1.0
云南文山至麻栗坡高速公路水土流失预测及危害分析,"文章以文山至麻栗坡高速公路为例,通过工程建设水土流失预测,总结高速公路水土流失特点,分析水土流失的危害,为高速公路主体设计的优化、水土保持措施设计及水土流失监测方案的制定提供依据。 ",2018/6/15,西部交通科技,cnki105183,水土流失|1.0
“6.27”大熟村暴雨泥石流的特征研究,"2014年6月27日,受短历时强降雨影响,遂昌县黄沙腰镇大熟村北西侧冲沟发生泥石流,直接受灾人数186人,17户79间村民房屋倒塌、35户123间村民房屋受淹。直接经济损失约1220余万元。通过调查分析,认为突发性强降雨、高山峡谷地貌和丰富松散堆积物是该泥石流灾害发生的主要成因特征。大熟村泥石流灾害非常具有典型性,在国内外属罕见,揭示其致灾特征对于灾后治理意义重大。 ",2017/8/15,西部探矿工程,cnki105184,"泥石流,强降雨|0.6,0.4"
暴风雨是一个筛子,"＜正＞我35岁的时候,考上了一所夜大,每天下班后,要穿越五条街道去读书。一天傍晚,台风突然来了,暴雨如注。老师还会不会来上课呢?我拿不准。那时,电话还不普及,打探不到确实的消息。考虑了片刻,我穿上雨衣,又撑开一把伞,双重保险,冲出屋门。风雨 ",2008/9/15,现代交际,cnki105186,"暴雨,台风|0.5,0.5"
微生物灌浆加固砂土堤岸研究进展,"随着海岸侵蚀和海岸线后退,人类的生存和生活环境遭到威胁。目前常用的海岸防护措施极易遭到自然灾害破坏,不经济、不环保且耗费大量维修费用,而微生物诱导碳酸钙沉淀（MICP）技术可以显著改善土体强度、刚度、渗透性及抗液化性能,并且相比于传统土体改良工艺,其绿色环保、环境友好型特点更加符合可持续发展理念,在砂土体加固领域有着非常广阔的工程应用前景。系统地总结了国内外关于微生物法加固砂土堤岸的室内及现场试验研究的最新成果,并对微生物固化土体的力学特性进行了研究论述。 ",2017/9/20,盐城工学院学报(自然科学版),cnki105189,海岸侵蚀|1.0
公路付油系统防溢油探头存在的问题与改进,"在介绍油库上装发油系统防溢油静电保护器结构和工作原理的基础上,分析了当前保护器中防溢油探头在使用过程中存在伸入罐口后容易移位、滑落乃至发生溢油事故,以及员工劳动强度大等问题,提出在探头""探管""中段加装铝制横棒的改进措施,有效解决了存在的问题,提高了油库的发油安全水平。 ",2016/6/20,石油库与加油站,cnki105190,溢油|1.0
NF-κB偶联TCR及IL-17信号调控尼罗罗非鱼T细胞免疫应答,"T细胞在抗感染和抗肿瘤免疫中发挥关键作用,是适应性免疫系统的重要组成部分。T细胞的活化、增殖和效应功能受到诸多通路的精密调控,其中就包括核转录因子κB（NF-κB）通路。然而,目前关于NF-κB通路调控T细胞免疫的研究主要集中于高等动物,该通路是否、以及如何参与低等脊椎动物的T细胞免疫仍鲜为人知。鱼类是最早具有T细胞的动物,其T细胞免疫功能和调控机制的探究有助于深入了解适应性免疫的起源和进化,亦可为养殖鱼类的病害防治提供理论依据。本研究以尼罗罗非鱼（Oreochromis niloticus）为对象,利用生物信息学、分子和细胞免疫学、生物化学等技术,对NF-κB通路的组成、信号转导途径、及其对T细胞免疫的调控展开研究。尼罗罗非鱼具有完整的NF-κB通路元件,包括:PKCθ、IKKα、IKKβ、NEMO、IκBα和NF-κB,生物信息学分析发现这些通路元件在进化上高度保守。在无乳链球菌感染后的适应性免疫阶段,脾脏淋巴细胞中NF-κB通路主要元件的mRNA和磷酸化水平显著上调,并伴随着IκBα总蛋白的减少和NF-κB的入核,说明该通路参与了罗非鱼的适应性免疫应答。在佛波酯加离子霉素（PMA... ",2021/4/1,华东师范大学,cnki105760,尼罗罗非鱼|1.0
极端龙卷风环境下超高层施工附属设施安全性态分析与评定,"龙卷风是由积雨云底伸展至地面的剧烈旋转的柱状气流,有着发生迅速、难以监控、破坏巨大等特点。我国龙卷风灾害频发,且多集中在东部及南部沿海地区,与我国超高层建筑地域分布规律一致。同时超高层建筑施工周期漫长,在施工阶段容易遭受龙卷风袭击。施工期超高层建筑表面风荷载随施工进度不断变化,大型施工设备如塔吊、施工电梯等附着在超高层结构外表面,进一步加大了施工阶段建筑周围风场的复杂性,使得超高层主体结构和附属设施的安全性能更加不可控。因此亟需研究龙卷风环境下超高层施工附属设施的风环境特性及风振响应规律,评估施工附属设施的安全性态,确保安全施工。本文基于计算流体动力学（CFD）的数值模拟技术,对龙卷风环境下超高层附着体系风环境特性进行模拟,基于有限元方法开展附属设施风振效应分析,结合监测技术实现极端龙卷风环境下的附属设施安全评定与预警。主要完成了以下工作:（1）提出了施工期超高层主体结构及其附属设施龙卷风环境CFD数值建模与模拟方法。基于龙卷风风洞试验装置建立了风场数值模型,通过与雷达实测数据进行对比,验证了数值模拟的可靠性。考虑超高层建筑在施工阶段的外形变化特征,建立了包含附着塔吊和施工电梯的分区段... ",2021/6/20,大连理工大学,cnki105761,龙卷风|1.0
菊苣酸作用BM-EPCs抑制血管生成的体外实验研究,"目的:探索菊苣酸在低氧环境中对人BM-EPCs表达HIF-1α和分泌VEGF的影响及血管生成的作用和机制,为菊苣酸抑制肿瘤新生血管形成提供前期体外实验依据。方法:（1）通过密度梯度离心法分离人BM-EPCs并传代扩增。（2）用不同浓度Co Cl2溶液进行低氧诱导,通过CCK-8法检测BM-EPCs的细胞活力,然后通过酶联免疫吸附实验及Western blot检测VEGF的分泌和HIF-1α的表达,观察在低氧环境中BM-EPCs的细胞活力及血管内皮生长因子分泌情况。（3）在不同浓度菊苣酸溶液作用下,通过CCK-8法检测菊苣酸溶液对BM-EPCs活力的影响,然后通过ELISA实验检测菊苣酸溶液对BM-EPCs分泌VEGF的影响,最后分别采用血管生成实验和黏附实验检测菊苣酸溶液对BM-EPCs血管生成能力与黏附能力的影响。（4）在低氧条件下用菊苣酸溶液处理BM-EPCs,然后通过Western blot分析菊苣酸溶液对血管生成相关信号通路分子HIF-1α、AHR及AKT/e NOS等表达的影响。结果:（1）ELISA结果提示低氧可促进BM-EPCs分泌VEGF,且分泌量... ",2021/6/30,遵义医科大学,cnki105763,菊苣|1.0
采用MEMS加速度传感器的边坡稳定安全监测系统设计,"目前,边坡失稳（滑坡）是一种常见的地质灾害,山体本身地质结构错综复杂加之内部结构遭受破坏,极易形成边坡失稳破坏。通过工程手段可以在一定程度上减少这种地质灾害的发生,但是不可能从根本上杜绝。鉴于此,有必要通过各种技术手段最大限度地减少灾害引起的损失,包括建立在预测基础上的安防措施以及建立在预报基础上的应急措施。在大多情况下这些预测和预报必须以观测或者监测结果信息为依据,因此,开展对边坡稳定变化的监测具有重要意义。坡面位移仍是边坡监测的基本物理量,坡面位移可以较准确地确定边坡稳定性的变化趋势。传统监测方法有:通过全站仪的定期人工测试、利用标桩位置变化的数值图像方法、卫星定位测试标桩相对位置变化等,以上方法分别存在着精度低、易受天气环境影响,动态性差、成本高等缺点,不利于大面积推广使用。针对传统边坡变形监测方法测定观测点与固定参考点之间的相对位置变化存在着的监测范围受限、精准度不足、自动化程缺乏低等缺点。本文提出了一种采用MEMS加速度传感器建立以边坡表面位移观测为基础的边坡地质灾害监测技术。主要用于边坡上给定点变形跟踪的动态监测分析,利用陀螺仪和坡面横向的夹持作用使MEMS加速度传感器感知... ",2021/4/1,华北科技学院,cnki105764,地质灾害|1.0
